,x1,x2,x3,x4,x5
482787,0.0001140756565484,677,116,8,855
3661296,0.0001053590655964,208,1,0,204
548338,0.0001412258664883,406,82,26,540
351733,0.0002883144774722,2808,462,34,951
318966,8.337537172766789e-05,2808,364,1,796
843259,0.0001346197202634,677,33,1,728
187907,0.0002957282657164,229,27,3,1129
744969,9.166103666157889e-05,4,1,3,540
941579,0.0001315278694504,403,31,42,245
122381,0.0001286590577659,2808,372,1,855
515600,8.42700805772251e-05,677,116,0,855
253457,8.255236014636075e-05,162,37,2,155
155170,0.0003462174512917,89,8,0,1129
515628,9.751061930131956e-05,403,43,16,855
319021,0.0003605724211053,2808,462,11,951
548397,0.0005925322552404,2808,110,1,728
24113,8.255236014636075e-05,2808,369,1,1129
2055729,9.450632341583618e-05,2808,110,0,728
515641,8.7656353438471e-05,2808,462,0,951
24139,8.41150237101517e-05,2808,372,0,855
56913,8.255236014636075e-05,81,8,3,540
24152,8.837748538051558e-05,2808,372,0,855
810592,0.0001037036726323,2808,369,3,1129
351842,0.0001034852525941,677,116,3,855
2940524,0.0002577950699758,2808,10,0,204
89710,0.0001350690653149,677,99,8,540
745071,0.0002264412638849,403,31,5,951
89713,0.0001599027404483,2808,99,9,540
3268224,0.0001658767286274,677,3,0,204
1072783,0.0001527004293864,406,0,0,728
384675,0.0002024351604988,677,116,20,855
515750,0.0001176373498136,89,7,0,855
515790,0.0001090617644925,406,10,0,951
253657,0.0003681170554541,2808,369,0,1129
89828,0.0001728592728991,406,23,0,796
286439,0.0001461956106489,229,3,0,728
24309,0.0001310250923459,141,4,0,728
1957634,0.0004244921229852,2808,110,0,728
24329,0.0001485288645444,208,61,0,1129
89870,0.0001476134571206,2808,110,0,728
89873,0.0001354397815643,403,49,0,1129
220946,9.392881628391627e-05,403,43,1,855
286483,0.0002029644960683,406,82,7,540
745241,0.0001141867767447,2808,372,9,855
188190,0.0001326687667835,2808,369,1,1129
57124,9.618263019527697e-05,677,99,2,540
253734,0.0002218691932072,677,54,2,951
188202,8.255236014636075e-05,406,75,1,245
188206,0.0001047190999306,677,67,0,1129
286518,9.586126775988842e-05,2808,462,0,951
57151,0.0002247186403424,2808,369,0,1129
286530,0.0004124873876162,403,49,3,1129
679749,0.0002047453920022,2808,110,0,728
417607,9.544480789555684e-05,2808,372,9,855
843607,0.0001247938905136,2808,372,12,855
286561,0.0001723816788309,95,6,10,951
57188,8.668790860484182e-05,141,36,2,855
745316,0.0002516426245216,406,59,9,855
745318,9.488977866912905e-05,2808,462,3,951
188261,0.0003101019648369,2808,372,0,855
286572,0.000783733910667,2808,110,0,728
122738,0.0001066531752033,101,1,0,951
319347,0.0002995441665951,677,67,38,1129
57205,0.000153497005962,406,10,0,951
57209,0.000126926978807,2808,372,9,855
122754,0.0001755471583049,2808,364,18,796
221059,0.0004089704553867,2808,369,5,1129
384920,0.0001250046731704,2808,364,2,796
90011,8.255236014636075e-05,141,19,1,951
810912,8.775178816727807e-05,2808,364,0,796
90018,0.0001521773697886,406,59,2,855
352164,0.0001007432504695,406,75,0,245
253861,8.286788714204501e-05,2808,372,1,855
3661738,0.0002560163447288,2808,10,0,204
155563,0.000141132202276,89,22,2,951
352171,0.0001577540170054,141,4,5,728
122795,0.0001358650732438,677,116,0,855
286639,0.0001523121731668,2808,110,0,728
188342,0.0001156133778339,403,47,9,540
57280,0.0001341720132811,677,67,2,1129
614339,0.000154503973857,406,59,12,855
286662,0.0001765799583856,403,43,7,855
253914,0.0001046542115501,81,5,0,951
90079,0.0002813928618177,403,49,2,1129
647156,0.0003278864406445,2808,110,0,728
810996,0.0001690638074873,2808,110,0,728
24568,9.01194745098983e-05,95,21,13,540
2285572,9.152957239994854e-05,2808,372,0,855
483334,8.255236014636075e-05,162,39,3,245
90124,0.0001908599202785,208,31,1,951
188432,0.000355592016738,406,59,7,855
352294,8.255236014636075e-05,229,17,5,796
188467,8.63231667208428e-05,2808,364,0,796
614455,0.0001940802263306,2808,369,3,1129
90169,9.627200168192716e-05,677,116,1,855
90174,0.0001493500280814,2808,110,0,728
680003,0.0002702428592296,406,59,6,855
90188,0.0001601556708316,2808,364,9,796
647246,0.0002135207877705,2808,462,0,951
581713,0.0002830338394136,677,67,1,1129
745568,0.0001057195114211,2808,369,3,1129
2744416,0.0004311286060114,403,0,0,204
778344,0.0001733243849222,677,16,11,245
516202,8.972781611053682e-05,2808,372,1,855
745584,0.0003092389059455,141,36,13,796
2089077,0.0001272688712354,2808,110,0,728
778363,0.0001430204578992,162,37,1,540
123007,0.0001028427190805,2808,364,13,796
680065,8.255236014636075e-05,2808,372,1,855
254083,0.0005061037995866,141,19,0,951
450700,8.57704232715447e-05,2808,372,4,855
57488,8.512526133509488e-05,162,37,1,540
745617,0.0001137861491134,406,82,8,540
483473,0.0001273237492735,2808,369,0,1129
286866,8.255236014636075e-05,229,17,1,796
57497,8.587453554041078e-05,2808,364,1,796
155801,9.689949993587744e-05,2808,364,0,796
385180,8.934973467339157e-05,2808,462,2,951
811178,9.940206511837178e-05,677,67,0,1129
942252,8.255236014636075e-05,229,11,12,155
843995,0.0001521952392195,2808,369,1,1129
450786,0.0001021912761464,208,61,1,1129
581859,0.0001666026233403,2808,99,0,540
57577,9.72047753948732e-05,403,8,0,728
483563,0.0001621285939597,2808,369,0,1129
221426,8.992782611584684e-05,2808,110,0,728
942335,0.0002389251574001,208,61,4,1129
483587,0.0001357311635079,2808,372,25,855
221445,0.000175850375551,2808,369,6,1129
254215,0.0002633091720172,2808,369,6,1129
844043,0.0001687195826009,2808,110,0,728
352524,0.0001105320283568,101,13,1,855
90389,8.96523912087886e-05,406,59,1,855
188697,0.0001089368183653,141,12,0,1129
778526,8.750603481646385e-05,2808,369,0,1129
57636,0.0001041580743514,208,9,0,796
352575,9.666981366381508e-05,677,67,0,1129
450883,0.0005295863893659,2808,110,0,728
778568,0.0001183483674317,403,52,5,796
319846,0.0002350465447,2808,110,0,728
1630569,0.0001216434445038,2808,110,0,728
24944,0.0002759002095183,89,6,16,796
385393,0.0004224216100541,2808,369,0,1129
287092,0.0001226081430614,46,6,4,951
811395,0.0001407312132038,208,61,2,1129
483716,8.92130989428871e-05,2808,364,1,796
582024,0.0001122604647029,2808,372,5,855
188809,0.0001168897455495,50,6,0,796
156043,0.0001464702944768,2808,364,12,796
778655,0.0001513710262401,2808,369,0,1129
778656,8.255236014636075e-05,677,82,1,796
221603,0.000201315338092,403,47,2,540
614823,0.0001143230609743,677,82,7,796
188843,0.0001012899361835,229,27,3,1129
614830,0.0003688835057203,2808,110,0,728
450991,0.0003809710456119,2808,110,1,728
680374,8.255236014636075e-05,677,54,3,951
745915,0.0001800290074626,2808,99,8,540
942529,0.0001691867520239,101,30,40,540
319945,0.0002712703432385,2808,372,2,855
254411,0.0003820707717221,2808,110,0,728
123345,8.255236014636075e-05,406,59,1,855
319956,0.0001164876285525,2808,110,0,728
25047,8.255236014636075e-05,2808,372,2,855
156122,0.0001466674327143,2808,369,0,1129
221660,9.559330494152768e-05,406,82,0,540
123363,0.0001326404809989,2808,369,6,1129
745964,0.0001557109906684,2808,372,53,855
57840,0.0001185478228291,403,43,2,855
647670,0.000142646535842,406,10,1,951
3006966,8.255236014636075e-05,2808,10,1,204
352770,0.0001024131054511,2808,462,0,951
483848,8.356455480568038e-05,2808,364,3,796
614933,0.0001496327127777,2808,110,1,728
746010,9.567922924508676e-05,2808,372,7,855
287259,0.0001052705294861,2808,462,10,951
680476,0.0002676829626339,2808,462,12,951
942624,0.0002153594280849,89,8,1,1129
25142,0.0003388777964262,2808,369,0,1129
57923,8.805620965177646e-05,403,47,0,540
614982,0.0001024628617325,2808,364,1,796
254535,0.000151770100352,162,10,7,796
680522,0.0001106904143562,2808,462,10,951
385611,0.0001197860986884,2808,462,2,951
811598,8.255236014636075e-05,677,99,1,540
746068,0.0001289577288014,95,9,9,796
254556,8.255236014636075e-05,2808,372,1,855
516706,9.117361117005155e-05,403,47,2,540
811622,0.0001503537167719,2808,372,8,855
221803,0.0001678975087702,208,61,8,1129
582253,0.0001663255481766,677,116,6,855
451183,8.255236014636075e-05,95,30,1,855
615026,0.0001176373498136,81,8,4,245
647796,0.0002214113635483,2808,462,11,951
287350,0.0002232371891249,2808,462,8,951
123515,9.940206511837178e-05,677,67,1,1129
746128,8.933679935286347e-05,2808,369,0,1129
25236,0.0001819345182383,2808,369,0,1129
221844,0.0001587897056321,2808,369,3,1129
844440,0.0002025065829874,2808,369,0,1129
778906,0.0001310887566345,2808,462,2,951
647834,0.000257217998246,2808,364,3,796
582313,0.0001551694519653,2808,372,55,855
778925,0.0001899476124369,2808,110,0,728
287407,0.000597504663487,2808,369,6,1129
90803,0.0001071959655813,677,99,16,540
746182,8.286788714204501e-05,2808,462,2,951
221894,0.0001603051083024,677,82,8,796
615119,0.0001550338163051,2808,364,48,796
778959,8.255236014636075e-05,229,23,1,951
778960,0.0001265709419632,2808,110,0,728
418519,9.21035120197744e-05,406,3,0,1129
451296,0.0001809278958153,2808,369,13,1129
385766,0.0001630205868058,162,10,1,796
352999,0.000138689332944,403,52,2,796
1598199,8.634257477033122e-05,208,22,0,728
385797,0.000877672177374,2808,369,0,1129
582419,9.703562102751032e-05,2808,462,0,951
189229,9.28157507485534e-05,403,49,0,1129
484145,0.0004267598250297,2808,372,13,855
25394,8.337537172766789e-05,2808,462,3,951
746302,0.000357978514708,2808,369,1,1129
582463,0.0004504691797658,2808,369,0,1129
90945,0.0001247790575756,2808,372,1,855
516929,0.0006368692632647,2808,369,9,1129
156484,0.0001169790696673,2808,369,0,1129
451398,0.0001661454005879,2808,110,0,728
615247,0.0001764931264809,2808,110,0,728
385879,0.0001119772148224,403,49,1,1129
418662,0.0001047210744071,2808,364,11,796
123754,0.0002125595746668,2808,364,1,796
254827,9.699297415117e-05,403,31,0,951
287604,8.669524487416861e-05,406,43,53,155
25462,0.0001645649990682,208,61,12,1129
353145,8.342948488804274e-05,403,13,18,155
811897,0.0001911322210987,403,49,7,1129
615304,0.0001787948851126,2808,369,2,1129
779146,0.000313168452687,95,3,0,1129
746387,0.0001260632258508,403,49,6,1129
648097,9.941782529007388e-05,2808,462,2,951
549797,8.61823071542447e-05,403,13,184,155
746407,8.255236014636075e-05,141,19,1,951
746409,0.0003026585213813,2808,369,0,1129
320426,9.598851055402912e-05,2808,110,1,728
648106,0.000458599382468,208,22,2,728
2515882,0.0001678775437425,2808,110,0,728
418740,0.0001821948062746,2808,364,153,796
320442,9.27415507806986e-05,2808,462,1,951
1041338,9.5530938393431e-05,2808,10,0,204
779209,8.839985842424073e-05,229,29,2,540
222153,0.0001956705022521,2808,369,1,1129
517074,0.0003133822972319,677,54,19,951
320470,8.749298227222074e-05,677,33,0,728
582629,0.000330149759934,2808,110,0,728
746470,0.0001676970306521,2808,462,0,951
91122,8.255236014636075e-05,208,31,1,951
58360,0.0001077829715106,162,10,1,796
58361,9.871165354031056e-05,677,99,1,540
254972,0.0001841063124119,2808,462,0,951
58372,0.0001605810641823,2808,372,32,855
812040,9.331793628793152e-05,677,82,0,796
123915,0.0001108068086371,2808,372,5,855
812046,0.000253407064082,2808,364,9,796
58386,0.0001087636285736,2808,364,7,796
484396,0.0002051553382272,406,82,45,540
615489,0.0001626431104784,2808,369,4,1129
812101,8.255236014636075e-05,208,61,1,1129
58438,0.0001079469741777,677,116,11,855
255051,8.48668053440361e-05,2808,369,0,1129
156749,9.540001377790898e-05,403,8,0,728
3236942,0.0005103167373657,677,3,0,204
2450537,8.255236014636075e-05,208,22,1,728
3105903,0.0001056076967913,208,1,0,204
287860,0.0001419038092494,46,3,2,796
3007613,0.000304558110231,2808,10,0,204
418955,0.0001371482609325,2808,372,32,855
222351,0.0001418008489141,2808,462,6,951
517264,8.646689538916225e-05,95,30,7,855
943268,0.0001897834583738,2808,364,4,796
418981,0.0001908599670809,677,99,20,540
746666,0.0002748143962287,677,82,9,796
287917,0.0001123573107053,2808,372,7,855
91312,0.0002648569981571,50,0,0,1129
25778,8.637118188851451e-05,677,82,3,796
222387,9.591198601889703e-05,2808,462,0,951
58549,0.0003030753523956,2808,364,59,796
681154,0.000477123436397,2808,110,4,728
189641,8.255236014636075e-05,208,4,1,855
189644,0.0001482710548247,162,37,11,155
386253,0.0001467311447841,2808,462,6,951
812239,0.000175285188007,403,8,1,728
681171,9.559065021481686e-05,403,31,1,951
746707,9.926246038040578e-05,677,67,0,1129
156886,0.0001810995980879,406,23,8,796
648407,0.0001041327056019,2808,462,4,951
222436,0.000178579997498,2808,364,16,796
3237096,0.0003238023820637,403,0,0,204
255210,0.0006647478583766,406,10,4,951
746731,0.0003038626782819,2808,369,20,1129
189678,0.0001532923157647,2808,462,13,951
58616,8.255236014636075e-05,2808,99,2,540
320761,0.0002194376187137,403,52,18,796
484607,0.0001160018305402,2808,369,1,1129
25857,0.0001234848480915,208,31,2,951
189701,8.791960460239257e-05,403,47,4,540
156938,0.0007918032416633,141,12,2,1129
582930,0.0001140587425569,2808,372,6,855
156950,9.84942472323928e-05,403,49,0,1129
419102,0.0003806836901098,2808,369,4,1129
255268,0.0003358952978028,141,12,1,1129
25899,9.921711102764752e-05,208,31,1,951
91438,0.0001421264135455,2808,462,9,951
320845,0.000162173316178,2808,372,7,855
779599,0.0001069299723647,2808,462,0,951
124248,9.311401144988088e-05,208,61,1,1129
812388,0.00067367419697,2808,369,1,1129
25965,0.0002481605897322,406,3,0,1129
288111,0.0001459289136043,229,23,3,951
255347,0.0001013365794841,2808,462,2,951
681340,0.0001755008388412,141,19,13,951
419197,0.0001070471494117,208,22,0,728
157063,0.0001214758577988,677,82,0,796
189831,0.0001615131730967,406,59,0,855
222601,0.0001202212887021,403,52,2,796
255371,8.255236014636075e-05,2808,372,3,855
845196,0.0001707917324468,406,23,0,796
255377,0.000142146318676,406,82,0,540
779670,0.0002277620881174,2808,369,7,1129
189848,9.511239833759868e-05,406,82,0,540
288154,9.877700876446106e-05,2808,364,5,796
91549,0.0003441616403826,2808,369,0,1129
2811293,0.0004775816551927,2808,110,0,728
746915,0.0001332885725226,2808,364,1,796
26023,0.0002053795297269,2808,369,4,1129
812476,0.0002550645837337,2808,369,0,1129
812480,8.255236014636075e-05,95,30,1,855
3171799,9.170742042323002e-05,2808,10,0,204
517607,0.0002550118880665,2808,110,4,728
386560,0.0001911370913339,2808,110,2,728
615937,0.0001169441382328,46,6,2,951
91650,0.0001622366023201,2808,364,93,796
91651,9.072332471604346e-05,2808,110,0,728
484880,0.0002597674240546,403,8,0,728
747028,0.0001174073655277,50,6,0,796
484890,0.0001335298368785,2808,110,0,728
222748,9.199072792783332e-05,2808,462,0,951
1435165,8.501561922170733e-05,50,0,0,728
943649,8.461618306796544e-05,11,0,0,245
26161,9.387498944776954e-05,81,3,0,1129
26164,0.0004441883664648,2808,369,7,1129
58934,0.0003235549836718,2808,369,1,1129
190012,0.000453778699142,38,7,1,951
58947,9.836638927885032e-05,2808,364,0,796
190021,0.000116961205206,141,36,19,855
124492,0.0006002238390378,2808,369,27,1129
26193,0.0003351704466132,2808,369,3,1129
255576,0.0001258285614269,2808,462,0,951
288350,0.0003195114447914,89,3,0,728
2385504,8.255236014636075e-05,229,3,1,728
321126,0.0001163037374736,677,54,0,951
91763,9.489726521270604e-05,677,82,0,796
845443,9.885298113813006e-05,406,75,11,245
845468,0.0001080188348333,403,43,9,855
517796,8.580650072509367e-05,2808,99,0,540
812711,0.0004889047024376,2808,369,10,1129
1009342,0.0001515964938092,403,8,2,728
747200,0.0003381630767742,677,54,0,951
157377,0.0001133404858636,38,7,0,951
812741,0.0005131432139483,2808,369,0,1129
91852,0.0001155404246584,81,1,0,728
222927,0.0001748760506951,2808,462,19,951
943827,0.0002078094243022,2808,369,8,1129
255704,0.0001053745207633,2808,369,7,1129
780005,0.0002124540536163,2808,110,5,728
91879,8.255236014636075e-05,229,37,3,855
747243,8.852811258617499e-05,2808,462,1,951
26350,8.255236014636075e-05,28,1,1,204
222959,0.00011555893594,2808,462,3,951
255733,9.371808827015494e-05,2808,372,2,855
681718,8.494541086019552e-05,2808,110,1,728
222974,0.0001022640222992,2808,462,5,951
26367,0.0002834625143283,2808,462,3,951
485118,8.976022807242962e-05,2808,110,0,728
812802,0.0002551788397947,208,61,6,1129
485135,0.0001443808774774,2808,369,16,1129
59156,0.0001484393348586,101,19,54,245
255770,8.255236014636075e-05,406,82,2,540
190235,0.0003497140539668,141,19,5,951
3139368,0.0001364898370254,2808,10,0,204
321321,0.0001173964780704,2808,372,4,855
583478,0.0002149702862596,2808,462,7,951
354105,0.0002409761008525,2808,372,201,855
845625,9.271238458984244e-05,2808,372,9,855
943936,0.0001419577120952,2808,372,5,855
485191,0.0001533069325673,2808,462,9,951
812877,0.000111315132538,2808,369,0,1129
223054,0.0001958262347268,95,21,21,540
485204,0.0003833942594437,2808,110,0,728
845662,0.0005124829940689,677,67,5,1129
845668,9.871075528337996e-05,2808,364,2,796
616296,0.00035005183035,2808,110,4,728
354158,8.255236014636075e-05,2808,372,1,855
354189,8.255236014636075e-05,229,17,1,245
26510,0.0001329151363012,403,52,7,796
255887,0.0003145506555134,2808,462,4,951
26520,0.0005032065589325,2808,369,16,1129
124825,8.255236014636075e-05,403,49,1,1129
59293,0.0002158730892382,2808,372,16,855
2942900,0.0005705280437128,403,0,0,204
747445,0.0001654234235558,2808,364,45,796
583618,0.000192318378795,2808,369,33,1129
92107,0.000280990504581,677,33,1,728
845775,8.255236014636075e-05,2808,364,2,796
124881,0.0001437687932714,403,8,0,728
944084,0.0002775741261628,403,52,47,796
223197,0.0002257471683147,2808,369,7,1129
780258,0.0004131397086646,2808,369,23,1129
681956,8.71988156968803e-05,677,67,4,1129
944105,8.255236014636075e-05,229,3,1,728
747506,0.000128845582248,162,39,6,245
1599476,9.598118723577226e-05,403,8,1,728
485365,0.0002383311135243,2808,369,1,1129
26637,9.95679546875508e-05,2808,462,0,951
387095,0.0001755576325017,2808,369,3,1129
387097,0.0003448781087747,677,33,0,728
550940,0.0001031138900093,2808,110,0,728
813092,8.255236014636075e-05,95,6,6,155
747561,0.0002079764863615,208,61,0,1129
583723,8.255236014636075e-05,50,8,3,155
288830,8.255236014636075e-05,229,29,4,540
190531,8.442302887935036e-05,677,82,1,796
944206,0.0002336742896951,406,59,13,855
845918,0.0003944912952358,2808,110,0,728
518252,8.255236014636075e-05,229,27,1,1129
59503,8.557241870757591e-05,677,82,1,796
3172484,0.0003396002114447,2808,10,0,204
288904,0.0001106487865138,2808,364,6,796
92303,0.0001133024448205,2808,462,8,951
59537,0.0001135151213696,2808,372,28,855
387219,0.0001827357739558,2808,369,0,1129
485525,0.0003464909284007,2808,369,2,1129
125088,0.0001370951010965,2808,369,0,1129
780451,0.0001179182002982,403,47,30,540
583843,8.756789274538269e-05,2808,462,0,951
944293,0.0004926070497215,2808,369,3,1129
190632,0.0001040296835893,403,47,4,540
518313,9.94032095569591e-05,208,31,8,951
944310,0.0001514464106164,403,47,77,540
26825,0.0001940467649182,2808,369,2,1129
551115,0.0004182062316859,677,33,1,728
616664,0.0001680451704476,2808,462,0,951
288985,0.0003191336751105,406,0,0,728
649435,0.0001660879057897,677,54,10,951
944349,0.0001746713957624,677,82,16,796
747757,0.0001750252934656,2808,364,13,796
747761,0.0001864367432537,2808,369,0,1129
583935,8.255236014636075e-05,677,82,1,796
59655,0.0001069568384605,677,116,7,855
846092,9.092588417276072e-05,2808,110,3,728
2124046,0.0003959990824569,2808,110,2,728
583959,0.000167519710965,403,47,66,540
387352,0.0001645592669337,403,47,0,540
289058,0.0001278697955713,2808,462,0,951
223523,0.0001270208238373,2808,369,0,1129
420133,0.0001703158844283,2808,462,26,951
780581,0.0001339052826922,2808,369,8,1129
977198,0.0007434892012261,2808,110,0,728
354609,8.774339854727503e-05,2808,462,0,951
59699,8.255236014636075e-05,229,17,1,245
485689,0.0001064075387725,677,67,0,1129
977209,0.0001212052962801,2808,110,0,728
158018,0.0001343774184297,2808,369,0,1129
354631,8.255236014636075e-05,89,8,1,1129
26952,0.0001621519742134,89,3,2,728
813392,0.0001741472560246,162,39,26,245
780625,0.0001471732650032,2808,369,6,1129
92507,0.0001388748034657,2808,369,0,1129
256349,0.000131133096935,162,39,28,245
59758,0.0001949888465456,2808,110,1,728
190843,9.58798092868943e-05,2808,110,0,728
223627,0.0003337294532679,2808,462,8,951
453009,9.677983906285662e-05,2808,369,0,1129
813463,8.63231667208428e-05,2808,364,1,796
321944,0.0002046018297523,89,8,0,1129
289177,0.000224656392912,2808,372,9,855
2517403,0.0007683538149404,677,33,0,728
485791,9.834779610756728e-05,2808,364,12,796
354722,0.0002885849898845,2808,462,3,951
190888,9.54547668293616e-05,406,23,1,796
59819,0.0001425873108326,677,99,15,540
354733,0.0002923371983608,2808,364,7,796
813485,0.0001527223394809,162,37,8,155
453041,0.0001518495600177,2808,462,4,951
223683,9.66821586050157e-05,141,19,0,951
387530,0.0004918891967291,2808,462,6,951
747984,8.255236014636075e-05,406,82,4,540
911827,0.000175879536684,2808,110,0,728
223701,0.0001237450933932,406,59,10,855
27102,8.341414248366587e-05,2808,372,0,855
190946,9.099918400257824e-05,403,47,36,540
256482,0.0001058912542302,162,10,0,796
322027,8.255236014636075e-05,23,6,5,245
2877943,9.317160028543453e-05,2808,10,0,204
2877945,0.0001671956627262,208,1,0,204
27136,0.0003092129874133,229,23,5,951
944643,0.0001031227479932,50,10,0,540
256528,9.9899053852594e-05,677,67,0,1129
616979,8.623004141273092e-05,677,82,0,796
125465,0.0001098524860892,2808,372,5,855
879144,0.0003348529438489,208,22,2,728
551465,0.0003975553291991,95,3,5,1129
59949,8.557241870757591e-05,677,82,0,796
256557,8.84275671370681e-05,2808,462,0,951
748088,8.255236014636075e-05,23,3,1,155
944700,0.0002757394295291,2808,110,1,728
256575,8.255236014636075e-05,406,82,2,540
584257,0.0001243418310982,208,31,5,951
125506,0.0002160462701531,677,67,3,1129
354883,9.120855143445762e-05,2808,369,1,1129
27221,0.0001119443394477,2808,369,0,1129
59989,0.000144536121407,2808,369,0,1129
191063,0.0002222278487251,2808,462,18,951
125528,8.255236014636075e-05,2808,364,1,796
191070,0.0001082777610052,2808,364,1,796
158309,0.0002683034104043,2808,364,17,796
2517606,0.0003750559492323,2808,110,0,728
485991,0.0001536648940433,229,37,1,855
60012,9.96428658077887e-05,2808,462,0,951
223861,0.0002324469184373,2808,110,0,728
125561,0.0002418122576802,2808,462,3,951
125569,8.255236014636075e-05,677,54,1,951
387720,0.0003263113864756,2808,364,8,796
780948,0.0004385404049164,208,61,1,1129
420504,0.0001036484894222,2808,462,1,951
780955,0.0002685995363931,2808,110,0,728
3435164,0.0001421047693191,2808,10,0,204
486047,0.0002154023366496,2808,462,15,951
813731,0.0002758161034179,2808,462,9,951
420539,0.0001837492108566,2808,364,13,796
748222,0.0001174669745191,2808,364,39,796
191175,0.0001015371166297,2808,364,0,796
649950,0.0001213790613599,2808,99,3,540
486115,8.286788714204501e-05,2808,372,0,855
748262,0.0001648047476382,2808,369,3,1129
387815,8.982457354766188e-05,208,9,29,796
322279,8.255236014636075e-05,95,6,1,155
617196,0.0002198753837494,2808,364,135,796
355052,0.0001124958416166,406,3,0,1129
92942,0.0001636458232491,677,82,37,796
518937,0.0001371932315225,208,61,0,1129
3271457,0.0002017895997202,208,22,0,728
322339,0.0001033801051119,403,52,2,796
944933,0.0001056038963407,2808,364,2,796
781094,0.0001040884961092,81,8,15,540
846634,0.0003165721770305,677,33,2,728
322365,0.0001915692041281,2808,369,0,1129
256831,8.255236014636075e-05,677,99,1,540
289599,0.0002742998228066,2808,369,6,1129
355142,8.931908913528909e-05,2808,372,1,855
158540,0.0001265359734012,2808,110,2,728
846671,8.821746882498132e-05,2808,372,0,855
551762,0.0004620573036452,2808,110,0,728
813910,0.000102563868315,2808,369,0,1129
289629,0.0001819477096169,141,36,3,796
1960811,0.0001459259484949,2808,10,0,204
781172,8.762319136790932e-05,406,82,20,540
617336,0.0001732676254308,2808,369,2,1129
813946,0.0003761798493389,2808,462,33,951
125822,9.382176147256895e-05,2808,462,3,951
748421,0.0002215416928363,2808,462,1,951
125829,0.0002662695998555,2808,110,1,728
551815,0.0001103572320576,406,43,36,155
355208,0.0002118139490765,2808,369,0,1129
60306,8.255236014636075e-05,50,8,8,155
289685,0.0002235066780393,2808,369,4,1129
617370,8.255236014636075e-05,677,116,2,855
486305,8.964412984231387e-05,101,30,8,540
256951,0.000150356042259,2808,110,0,728
2681783,0.0001286698286503,2808,110,0,728
224186,0.0001877242534159,2808,364,18,796
158656,0.0002332489554562,2808,369,5,1129
551872,0.0004179266647268,2808,110,0,728
191429,0.0001256463274287,101,30,8,540
256974,8.720157872785388e-05,677,82,0,796
814036,9.396846474206533e-05,95,30,26,855
2518003,8.255236014636075e-05,141,4,1,728
125940,0.0001091588332895,229,27,0,1129
584695,9.952565866870245e-05,101,19,1,245
486395,9.761841722535532e-05,2808,462,0,951
158717,8.255236014636075e-05,229,37,1,855
2649123,0.0004037756702947,208,22,0,728
224294,0.0001368983689783,2808,372,9,855
781350,0.0001687386826198,2808,369,1,1129
2059306,0.0002583398433852,677,33,0,728
945196,0.0001286897234202,2808,372,7,855
158765,8.446607319997844e-05,2808,462,0,951
683065,8.395575973305195e-05,403,47,6,540
781370,0.0001480683258087,2808,462,5,951
60476,8.255236014636075e-05,677,116,1,855
617536,8.255236014636075e-05,229,23,1,951
388167,0.0001129142248856,406,3,0,1129
683085,9.945647471505358e-05,2808,372,7,855
322642,0.0001078215353011,46,3,3,796
355412,0.0001814588507864,2808,369,10,1129
781399,8.255236014636075e-05,23,6,1,540
224345,0.0001264403166371,2808,369,0,1129
945245,0.000169507733386,2808,369,0,1129
617568,0.0001207228179664,677,116,3,855
126048,0.0001735774509449,2808,364,2,796
388198,0.000172146505688,2808,462,4,951
781423,8.255236014636075e-05,406,75,2,245
257141,0.0003712975171831,2808,462,12,951
945269,0.0002246780280524,38,10,9,796
650362,0.0002312217143143,2808,110,0,728
355451,0.0001037519039493,403,47,7,540
158849,0.0003091882291704,208,61,6,1129
257160,0.0001675599661049,2808,369,4,1129
93322,0.0001031628507277,141,36,26,855
814220,0.0001215415686053,89,6,2,796
617613,0.0003466070507946,229,27,4,1129
158888,0.0001059814907704,208,61,2,1129
912566,0.0001433833072098,50,0,0,728
126144,8.255236014636075e-05,677,99,2,540
191680,0.0002701777284428,406,82,4,540
322765,9.955911250448035e-05,677,54,0,951
191699,0.0004348824774964,229,37,8,855
126168,0.0001119626676226,677,67,0,1129
584923,0.0002269559057355,2808,372,10,855
355555,0.0001335496429721,2808,462,6,951
748773,0.0001353321080497,101,19,12,245
814312,0.0001130127469907,2808,372,0,855
486645,0.0001688777222524,2808,462,3,951
290040,8.481193597079887e-05,677,16,3,245
421122,8.255236014636075e-05,101,17,4,155
814340,8.255236014636075e-05,162,9,2,855
60679,8.255236014636075e-05,101,17,10,155
27916,0.000156045413611,677,116,12,855
453908,8.655097464974485e-05,403,43,0,855
290072,0.0001656440308427,677,116,35,855
748827,8.95139287281865e-05,406,82,0,540
650525,8.676090225114815e-05,403,31,1,245
355616,0.0003355160421415,2808,462,4,951
814387,0.0004246935844668,677,33,3,728
126287,0.0001189025055136,2808,110,0,728
257364,9.026999130514044e-05,677,99,0,540
93533,9.448424863062222e-05,95,21,6,540
28002,0.0001761830906815,2808,110,5,728
748904,0.0002405449527988,2808,369,3,1129
28015,8.394082500437368e-05,406,82,0,540
781680,0.0001075504408316,81,11,0,796
3272048,0.000672080939932,2808,10,0,204
617844,0.0001045226286747,101,30,36,540
486775,0.0001877390876144,101,30,12,540
93565,0.0005177343578568,2808,369,0,1129
224638,0.0001275621088329,2808,372,14,855
